 time         strain       mises
 5.00000E-01, 1.40089E-03, 6.81086E+07
 5.00000E-01, 1.40089E-03, 6.81086E+07
 5.00000E-01, 1.40089E-03, 6.81086E+07
 6.00000E-01, 1.40089E-03, 6.81086E+07
 6.00000E-01, 1.54638E-03, 7.53123E+07
 6.00000E-01, 1.66353E-03, 8.09583E+07
 6.00000E-01, 1.75182E-03, 8.51085E+07
 6.00000E-01, 1.81947E-03, 8.83511E+07
 6.00000E-01, 1.86861E-03, 9.06894E+07
 6.00000E-01, 1.90619E-03, 9.24823E+07
 6.00000E-01, 1.93537E-03, 9.38738E+07
 6.00000E-01, 1.95835E-03, 9.49732E+07
 6.00000E-01, 1.97649E-03, 9.58460E+07
 6.00000E-01, 1.99088E-03, 9.65396E+07
 6.00000E-01, 2.00250E-03, 9.69834E+07
 6.00000E-01, 2.01229E-03, 9.69958E+07
 6.00000E-01, 2.02139E-03, 9.70062E+07
 6.00000E-01, 2.02942E-03, 9.70167E+07
 6.00000E-01, 2.03628E-03, 9.70275E+07
 6.00000E-01, 2.04223E-03, 9.70371E+07
 6.00000E-01, 2.04741E-03, 9.70455E+07
 6.00000E-01, 2.05195E-03, 9.70529E+07
 6.00000E-01, 2.05590E-03, 9.70592E+07
 6.00000E-01, 2.05936E-03, 9.70648E+07
 6.00000E-01, 2.06239E-03, 9.70696E+07
 6.00000E-01, 2.06504E-03, 9.70739E+07
 6.00000E-01, 2.06736E-03, 9.70775E+07
 6.00000E-01, 2.06940E-03, 9.70807E+07
 6.00000E-01, 2.07118E-03, 9.70835E+07
 6.00000E-01, 2.07275E-03, 9.70860E+07
 6.00000E-01, 2.07414E-03, 9.70882E+07
 6.00000E-01, 2.07536E-03, 9.70900E+07
 6.00000E-01, 2.07643E-03, 9.70916E+07
 7.00000E-01, 2.07737E-03, 9.70930E+07
 7.00000E-01, 2.22419E-03, 9.74336E+07
 7.00000E-01, 2.36331E-03, 9.73581E+07
 7.00000E-01, 2.47456E-03, 9.73004E+07
 7.00000E-01, 2.56289E-03, 9.72680E+07
 7.00000E-01, 2.63770E-03, 9.72518E+07
 7.00000E-01, 2.70308E-03, 9.72528E+07
 7.00000E-01, 2.75909E-03, 9.72588E+07
 7.00000E-01, 2.80737E-03, 9.72686E+07
 7.00000E-01, 2.84829E-03, 9.72833E+07
 7.00000E-01, 2.88427E-03, 9.72950E+07
 7.00000E-01, 2.91583E-03, 9.73062E+07
 7.00000E-01, 2.94347E-03, 9.73168E+07
 7.00000E-01, 2.96809E-03, 9.73274E+07
 7.00000E-01, 2.98951E-03, 9.73375E+07
 7.00000E-01, 3.00848E-03, 9.73467E+07
 7.00000E-01, 3.02518E-03, 9.73553E+07
 7.00000E-01, 3.04005E-03, 9.73636E+07
 7.00000E-01, 3.05329E-03, 9.73711E+07
 7.00000E-01, 3.06514E-03, 9.73783E+07
 7.00000E-01, 3.07578E-03, 9.73848E+07
 7.00000E-01, 3.08537E-03, 9.73911E+07
 7.00000E-01, 3.09405E-03, 9.73969E+07
 7.00000E-01, 3.10193E-03, 9.74024E+07
 7.00000E-01, 3.10910E-03, 9.74076E+07
 7.00000E-01, 3.11567E-03, 9.74125E+07
 7.00000E-01, 3.12168E-03, 9.74170E+07
 7.00000E-01, 3.12723E-03, 9.74214E+07
 7.00000E-01, 3.13233E-03, 9.74254E+07
 7.00000E-01, 3.13706E-03, 9.74292E+07
 8.00000E-01, 3.14145E-03, 9.74329E+07
 8.00000E-01, 3.29116E-03, 9.77735E+07
 8.00000E-01, 3.43002E-03, 9.77953E+07
 8.00000E-01, 3.55293E-03, 9.78210E+07
 8.00000E-01, 3.66247E-03, 9.78453E+07
 8.00000E-01, 3.76224E-03, 9.78802E+07
 8.00000E-01, 3.85297E-03, 9.79189E+07
 8.00000E-01, 3.93567E-03, 9.79555E+07
 8.00000E-01, 4.01116E-03, 9.79898E+07
 8.00000E-01, 4.08005E-03, 9.80217E+07
 8.00000E-01, 4.14278E-03, 9.80515E+07
 8.00000E-01, 4.20007E-03, 9.80787E+07
 8.00000E-01, 4.25224E-03, 9.81035E+07
 8.00000E-01, 4.29990E-03, 9.81267E+07
 8.00000E-01, 4.34341E-03, 9.81481E+07
 8.00000E-01, 4.38314E-03, 9.81677E+07
 8.00000E-01, 4.41945E-03, 9.81858E+07
 8.00000E-01, 4.45265E-03, 9.82023E+07
 8.00000E-01, 4.48303E-03, 9.82177E+07
 8.00000E-01, 4.51086E-03, 9.82319E+07
 8.00000E-01, 4.53638E-03, 9.82450E+07
 8.00000E-01, 4.55981E-03, 9.82571E+07
 8.00000E-01, 4.58138E-03, 9.82685E+07
 8.00000E-01, 4.60121E-03, 9.82790E+07
 8.00000E-01, 4.61950E-03, 9.82887E+07
 8.00000E-01, 4.63638E-03, 9.82978E+07
 8.00000E-01, 4.65200E-03, 9.83063E+07
 8.00000E-01, 4.66647E-03, 9.83142E+07
 8.00000E-01, 4.67989E-03, 9.83216E+07
 8.00000E-01, 4.69236E-03, 9.83286E+07
 9.00000E-01, 4.70396E-03, 9.83351E+07
 9.00000E-01, 4.86043E-03, 9.86709E+07
 9.00000E-01, 5.01254E-03, 9.87970E+07
 9.00000E-01, 5.15673E-03, 9.88931E+07
 9.00000E-01, 5.29093E-03, 9.89759E+07
 9.00000E-01, 5.41545E-03, 9.90497E+07
 9.00000E-01, 5.53122E-03, 9.91188E+07
 9.00000E-01, 5.63905E-03, 9.91815E+07
 9.00000E-01, 5.73922E-03, 9.92386E+07
 9.00000E-01, 5.83291E-03, 9.92914E+07
 9.00000E-01, 5.92104E-03, 9.93404E+07
 9.00000E-01, 6.00360E-03, 9.93874E+07
 9.00000E-01, 6.08099E-03, 9.94325E+07
 9.00000E-01, 6.15362E-03, 9.94762E+07
 9.00000E-01, 6.22169E-03, 9.95179E+07
 9.00000E-01, 6.28555E-03, 9.95577E+07
 9.00000E-01, 6.34544E-03, 9.95953E+07
 9.00000E-01, 6.40170E-03, 9.96312E+07
 9.00000E-01, 6.45501E-03, 9.96654E+07
 9.00000E-01, 6.50497E-03, 9.96974E+07
 9.00000E-01, 6.55209E-03, 9.97275E+07
 9.00000E-01, 6.59666E-03, 9.97559E+07
 9.00000E-01, 6.63891E-03, 9.97826E+07
 9.00000E-01, 6.67898E-03, 9.98078E+07
 9.00000E-01, 6.71704E-03, 9.98317E+07
 9.00000E-01, 6.75320E-03, 9.98543E+07
 9.00000E-01, 6.78758E-03, 9.98756E+07
 9.00000E-01, 6.82026E-03, 9.98958E+07
 9.00000E-01, 6.85134E-03, 9.99150E+07
 9.00000E-01, 6.88090E-03, 9.99332E+07
 1.00000E+00, 6.90900E-03, 9.99504E+07
 1.00000E+00, 7.08130E-03, 1.00290E+08
 1.00000E+00, 7.25187E-03, 1.00469E+08
 1.00000E+00, 7.41742E-03, 1.00600E+08
 1.00000E+00, 7.57519E-03, 1.00705E+08
 1.00000E+00, 7.72541E-03, 1.00799E+08
 1.00000E+00, 7.86813E-03, 1.00887E+08
 1.00000E+00, 8.00333E-03, 1.00968E+08
 1.00000E+00, 8.13175E-03, 1.01047E+08
 1.00000E+00, 8.25357E-03, 1.01122E+08
 1.00000E+00, 8.36914E-03, 1.01194E+08
 1.00000E+00, 8.47883E-03, 1.01261E+08
 1.00000E+00, 8.58346E-03, 1.01327E+08
 1.00000E+00, 8.68330E-03, 1.01390E+08
 1.00000E+00, 8.77846E-03, 1.01451E+08
 1.00000E+00, 8.86942E-03, 1.01511E+08
 1.00000E+00, 8.95670E-03, 1.01571E+08
 1.00000E+00, 9.04036E-03, 1.01628E+08
 1.00000E+00, 9.12053E-03, 1.01684E+08
 1.00000E+00, 9.19727E-03, 1.01738E+08
 1.00000E+00, 9.27170E-03, 1.01790E+08
 1.00000E+00, 9.34258E-03, 1.01840E+08
 1.00000E+00, 9.41044E-03, 1.01888E+08
 1.00000E+00, 9.47567E-03, 1.01933E+08
 1.00000E+00, 9.53852E-03, 1.01978E+08
 1.00000E+00, 9.59915E-03, 1.02020E+08
 1.00000E+00, 9.65773E-03, 1.02061E+08
 1.00000E+00, 9.71431E-03, 1.02100E+08
 1.00000E+00, 9.76906E-03, 1.02137E+08
 1.00000E+00, 9.82203E-03, 1.02173E+08
