   Time     Element  NPT   elas strain plas strain    total      elas prin    plas prin    total        elas mises   plas mises   total
   0.400     201       5  9.49060E-04  0.00000E+00  9.49060E-04  5.10822E+07  0.00000E+00  5.10822E+07  4.62344E+07  0.00000E+00  4.62344E+07
   0.400     201       5  1.01888E-03  0.00000E+00  1.01888E-03  5.48105E+07  0.00000E+00  5.48105E+07  4.95975E+07  0.00000E+00  4.95975E+07
   0.400     201       5  1.04826E-03  0.00000E+00  1.04826E-03  5.63338E+07  0.00000E+00  5.63338E+07  5.09454E+07  0.00000E+00  5.09454E+07
   0.400     201       5  1.06246E-03  0.00000E+00  1.06246E-03  5.71102E+07  0.00000E+00  5.71102E+07  5.16347E+07  0.00000E+00  5.16347E+07
   0.400     201       5  1.06822E-03  0.00000E+00  1.06822E-03  5.74174E+07  0.00000E+00  5.74174E+07  5.19022E+07  0.00000E+00  5.19022E+07
   0.400     201       5  1.07086E-03  0.00000E+00  1.07086E-03  5.75618E+07  0.00000E+00  5.75618E+07  5.20285E+07  0.00000E+00  5.20285E+07
   0.400     201       5  1.07196E-03  0.00000E+00  1.07196E-03  5.76209E+07  0.00000E+00  5.76209E+07  5.20794E+07  0.00000E+00  5.20794E+07
   0.400     201       5  1.07245E-03  0.00000E+00  1.07245E-03  5.76483E+07  0.00000E+00  5.76483E+07  5.21031E+07  0.00000E+00  5.21031E+07
   0.400     201       5  1.07266E-03  0.00000E+00  1.07266E-03  5.76596E+07  0.00000E+00  5.76596E+07  5.21128E+07  0.00000E+00  5.21128E+07
   0.400     201       5  1.07275E-03  0.00000E+00  1.07275E-03  5.76648E+07  0.00000E+00  5.76648E+07  5.21172E+07  0.00000E+00  5.21172E+07
   0.400     201       5  1.07279E-03  0.00000E+00  1.07279E-03  5.76670E+07  0.00000E+00  5.76670E+07  5.21191E+07  0.00000E+00  5.21191E+07
   0.400     201       5  1.07281E-03  0.00000E+00  1.07281E-03  5.76680E+07  0.00000E+00  5.76680E+07  5.21199E+07  0.00000E+00  5.21199E+07
   0.400     201       5  1.07282E-03  0.00000E+00  1.07282E-03  5.76684E+07  0.00000E+00  5.76684E+07  5.21203E+07  0.00000E+00  5.21203E+07
   0.400     201       5  1.07282E-03  0.00000E+00  1.07282E-03  5.76686E+07  0.00000E+00  5.76686E+07  5.21204E+07  0.00000E+00  5.21204E+07
   0.400     201       5  1.07282E-03  0.00000E+00  1.07282E-03  5.76687E+07  0.00000E+00  5.76687E+07  5.21205E+07  0.00000E+00  5.21205E+07
   0.400     201       5  1.07282E-03  0.00000E+00  1.07282E-03  5.76687E+07  0.00000E+00  5.76687E+07  5.21205E+07  0.00000E+00  5.21205E+07
   0.400     201       5  1.07282E-03  0.00000E+00  1.07282E-03  5.76688E+07  0.00000E+00  5.76688E+07  5.21206E+07  0.00000E+00  5.21206E+07
   0.400     201       5  1.07282E-03  0.00000E+00  1.07282E-03  5.76688E+07  0.00000E+00  5.76688E+07  5.21206E+07  0.00000E+00  5.21206E+07
   0.400     201       5  1.07282E-03  0.00000E+00  1.07282E-03  5.76688E+07  0.00000E+00  5.76688E+07  5.21206E+07  0.00000E+00  5.21206E+07
   0.400     201       5  1.07282E-03  0.00000E+00  1.07282E-03  5.76688E+07  0.00000E+00  5.76688E+07  5.21206E+07  0.00000E+00  5.21206E+07
   0.400     201       5  1.07282E-03  0.00000E+00  1.07282E-03  5.76688E+07  0.00000E+00  5.76688E+07  5.21206E+07  0.00000E+00  5.21206E+07
   0.400     201       5  1.07282E-03  0.00000E+00  1.07282E-03  5.76688E+07  0.00000E+00  5.76688E+07  5.21206E+07  0.00000E+00  5.21206E+07
   0.400     201       5  1.07282E-03  0.00000E+00  1.07282E-03  5.76688E+07  0.00000E+00  5.76688E+07  5.21206E+07  0.00000E+00  5.21206E+07
   0.400     201       5  1.07282E-03  0.00000E+00  1.07282E-03  5.76688E+07  0.00000E+00  5.76688E+07  5.21206E+07  0.00000E+00  5.21206E+07
   0.400     201       5  1.07282E-03  0.00000E+00  1.07282E-03  5.76688E+07  0.00000E+00  5.76688E+07  5.21206E+07  0.00000E+00  5.21206E+07
   0.400     201       5  1.07282E-03  0.00000E+00  1.07282E-03  5.76688E+07  0.00000E+00  5.76688E+07  5.21206E+07  0.00000E+00  5.21206E+07
   0.400     201       5  1.07282E-03  0.00000E+00  1.07282E-03  5.76688E+07  0.00000E+00  5.76688E+07  5.21206E+07  0.00000E+00  5.21206E+07
   0.400     201       5  1.07282E-03  0.00000E+00  1.07282E-03  5.76688E+07  0.00000E+00  5.76688E+07  5.21206E+07  0.00000E+00  5.21206E+07
   0.400     201       5  1.07282E-03  0.00000E+00  1.07282E-03  5.76688E+07  0.00000E+00  5.76688E+07  5.21206E+07  0.00000E+00  5.21206E+07
   0.500     201       5  1.07282E-03  0.00000E+00  1.07282E-03  5.76688E+07  0.00000E+00  5.76688E+07  5.21206E+07  0.00000E+00  5.21206E+07
   0.500     201       5  1.21727E-03  0.00000E+00  1.21727E-03  6.54970E+07  0.00000E+00  6.54970E+07  5.92626E+07  0.00000E+00  5.92626E+07
   0.500     201       5  1.29531E-03  0.00000E+00  1.29531E-03  6.96771E+07  0.00000E+00  6.96771E+07  6.30374E+07  0.00000E+00  6.30374E+07
   0.500     201       5  1.33867E-03  0.00000E+00  1.33867E-03  7.19775E+07  0.00000E+00  7.19775E+07  6.50870E+07  0.00000E+00  6.50870E+07
   0.500     201       5  1.36319E-03  0.00000E+00  1.36319E-03  7.33365E+07  0.00000E+00  7.33365E+07  6.62956E+07  0.00000E+00  6.62956E+07
   0.500     201       5  1.37741E-03  0.00000E+00  1.37741E-03  7.41287E+07  0.00000E+00  7.41287E+07  6.69928E+07  0.00000E+00  6.69928E+07
   0.500     201       5  1.38651E-03  0.00000E+00  1.38651E-03  7.46246E+07  0.00000E+00  7.46246E+07  6.74250E+07  0.00000E+00  6.74250E+07
   0.500     201       5  1.39207E-03  0.00000E+00  1.39207E-03  7.49287E+07  0.00000E+00  7.49287E+07  6.76932E+07  0.00000E+00  6.76932E+07
   0.500     201       5  1.39550E-03  0.00000E+00  1.39550E-03  7.51128E+07  0.00000E+00  7.51128E+07  6.78538E+07  0.00000E+00  6.78538E+07
   0.500     201       5  1.39759E-03  0.00000E+00  1.39759E-03  7.52265E+07  0.00000E+00  7.52265E+07  6.79543E+07  0.00000E+00  6.79543E+07
   0.500     201       5  1.39887E-03  0.00000E+00  1.39887E-03  7.52947E+07  0.00000E+00  7.52947E+07  6.80139E+07  0.00000E+00  6.80139E+07
   0.500     201       5  1.39966E-03  0.00000E+00  1.39966E-03  7.53372E+07  0.00000E+00  7.53372E+07  6.80515E+07  0.00000E+00  6.80515E+07
   0.500     201       5  1.40014E-03  0.00000E+00  1.40014E-03  7.53625E+07  0.00000E+00  7.53625E+07  6.80736E+07  0.00000E+00  6.80736E+07
   0.500     201       5  1.40043E-03  0.00000E+00  1.40043E-03  7.53783E+07  0.00000E+00  7.53783E+07  6.80876E+07  0.00000E+00  6.80876E+07
   0.500     201       5  1.40061E-03  0.00000E+00  1.40061E-03  7.53877E+07  0.00000E+00  7.53877E+07  6.80958E+07  0.00000E+00  6.80958E+07
   0.500     201       5  1.40072E-03  0.00000E+00  1.40072E-03  7.53936E+07  0.00000E+00  7.53936E+07  6.81010E+07  0.00000E+00  6.81010E+07
   0.500     201       5  1.40079E-03  0.00000E+00  1.40079E-03  7.53970E+07  0.00000E+00  7.53970E+07  6.81040E+07  0.00000E+00  6.81040E+07
   0.500     201       5  1.40083E-03  0.00000E+00  1.40083E-03  7.53991E+07  0.00000E+00  7.53991E+07  6.81059E+07  0.00000E+00  6.81059E+07
   0.500     201       5  1.40085E-03  0.00000E+00  1.40085E-03  7.54004E+07  0.00000E+00  7.54004E+07  6.81070E+07  0.00000E+00  6.81070E+07
   0.500     201       5  1.40087E-03  0.00000E+00  1.40087E-03  7.54012E+07  0.00000E+00  7.54012E+07  6.81077E+07  0.00000E+00  6.81077E+07
   0.500     201       5  1.40088E-03  0.00000E+00  1.40088E-03  7.54016E+07  0.00000E+00  7.54016E+07  6.81081E+07  0.00000E+00  6.81081E+07
   0.500     201       5  1.40088E-03  0.00000E+00  1.40088E-03  7.54019E+07  0.00000E+00  7.54019E+07  6.81083E+07  0.00000E+00  6.81083E+07
   0.500     201       5  1.40089E-03  0.00000E+00  1.40089E-03  7.54020E+07  0.00000E+00  7.54020E+07  6.81084E+07  0.00000E+00  6.81084E+07
   0.500     201       5  1.40089E-03  0.00000E+00  1.40089E-03  7.54021E+07  0.00000E+00  7.54021E+07  6.81085E+07  0.00000E+00  6.81085E+07
   0.500     201       5  1.40089E-03  0.00000E+00  1.40089E-03  7.54022E+07  0.00000E+00  7.54022E+07  6.81086E+07  0.00000E+00  6.81086E+07
   0.500     201       5  1.40089E-03  0.00000E+00  1.40089E-03  7.54022E+07  0.00000E+00  7.54022E+07  6.81086E+07  0.00000E+00  6.81086E+07
   0.500     201       5  1.40089E-03  0.00000E+00  1.40089E-03  7.54022E+07  0.00000E+00  7.54022E+07  6.81086E+07  0.00000E+00  6.81086E+07
   0.500     201       5  1.40089E-03  0.00000E+00  1.40089E-03  7.54022E+07  0.00000E+00  7.54022E+07  6.81086E+07  0.00000E+00  6.81086E+07
   0.500     201       5  1.40089E-03  0.00000E+00  1.40089E-03  7.54022E+07  0.00000E+00  7.54022E+07  6.81086E+07  0.00000E+00  6.81086E+07
   0.500     201       5  1.40089E-03  0.00000E+00  1.40089E-03  7.54022E+07  0.00000E+00  7.54022E+07  6.81086E+07  0.00000E+00  6.81086E+07
   0.600     201       5  1.40089E-03  0.00000E+00  1.40089E-03  7.54022E+07  0.00000E+00  7.54022E+07  6.81086E+07  0.00000E+00  6.81086E+07
   0.600     201       5  1.54638E-03  0.00000E+00  1.54638E-03  8.32770E+07  0.00000E+00  8.32770E+07  7.53123E+07  0.00000E+00  7.53123E+07
   0.600     201       5  1.66353E-03  0.00000E+00  1.66353E-03  8.95298E+07  0.00000E+00  8.95298E+07  8.09583E+07  0.00000E+00  8.09583E+07
